Project Usages

Resource,Type,User,Current used by user,Total used by user,Total used,Reserved value,Date,Uploaded at
cpu,Consumable,vsc34551,608.62 Hours,4068.18 Hours,357635.3 Hours,14350320.0 Hours,06/06/2024 - 00:00,07/06/2024 - 06:03
cpu,Consumable,vsc34551,59.14 Hours,3459.56 Hours,357026.68 Hours,14350320.0 Hours,05/06/2024 - 00:00,06/06/2024 - 06:03
cpu,Consumable,vsc32460,89.39 Hours,18291.47 Hours,356967.54 Hours,14350320.0 Hours,05/06/2024 - 00:00,06/06/2024 - 06:03
cpu,Consumable,vsc33651,94.33 Hours,25903.13 Hours,356878.15 Hours,14350320.0 Hours,05/06/2024 - 00:00,06/06/2024 - 06:03
cpu,Consumable,vsc34049,1078.57 Hours,298152.52 Hours,356783.82 Hours,14350320.0 Hours,04/06/2024 - 00:00,05/06/2024 - 06:03
cpu,Consumable,vsc33651,3.0 Hours,25808.8 Hours,355705.25 Hours,14350320.0 Hours,01/06/2024 - 00:00,02/06/2024 - 06:03
cpu,Consumable,vsc34049,2304.05 Hours,297073.95 Hours,355702.25 Hours,14350320.0 Hours,01/06/2024 - 00:00,02/06/2024 - 06:03
cpu,Consumable,vsc33651,288.01 Hours,25805.8 Hours,353398.2 Hours,14350320.0 Hours,30/05/2024 - 00:00,31/05/2024 - 06:03
cpu,Consumable,vsc33669,0.92 Hours,6.34 Hours,353110.19 Hours,14350320.0 Hours,29/05/2024 - 00:00,30/05/2024 - 06:03
cpu,Consumable,vsc34049,2304.09 Hours,294769.9 Hours,353109.27 Hours,14350320.0 Hours,25/05/2024 - 00:00,26/05/2024 - 06:03
cpu,Consumable,vsc34551,181.32 Hours,3400.42 Hours,350805.18 Hours,14350320.0 Hours,22/05/2024 - 00:00,23/05/2024 - 06:03
cpu,Consumable,vsc34551,199.8 Hours,3219.09 Hours,350623.85 Hours,14350320.0 Hours,20/05/2024 - 00:00,21/05/2024 - 06:03
cpu,Consumable,vsc34049,3197.33 Hours,292465.81 Hours,350424.06 Hours,14350320.0 Hours,17/05/2024 - 00:00,18/05/2024 - 06:03
cpu,Consumable,vsc34551,37.2 Hours,3019.3 Hours,347226.72 Hours,14350320.0 Hours,16/05/2024 - 00:00,17/05/2024 - 06:03
cpu,Consumable,vsc34049,1241.0 Hours,289268.48 Hours,347189.52 Hours,14350320.0 Hours,16/05/2024 - 00:00,17/05/2024 - 06:03
cpu,Consumable,vsc34551,169.33 Hours,2982.1 Hours,345948.53 Hours,14350320.0 Hours,15/05/2024 - 00:00,16/05/2024 - 06:03
cpu,Consumable,vsc34049,367.72 Hours,288027.48 Hours,345779.19 Hours,14350320.0 Hours,15/05/2024 - 00:00,16/05/2024 - 06:03
cpu,Consumable,vsc34551,356.34 Hours,2812.76 Hours,345411.48 Hours,14350320.0 Hours,14/05/2024 - 00:00,15/05/2024 - 06:03
cpu,Consumable,vsc34049,926.53 Hours,287659.77 Hours,345055.14 Hours,14350320.0 Hours,10/05/2024 - 00:00,11/05/2024 - 06:03
cpu,Consumable,vsc34551,211.25 Hours,2456.43 Hours,344128.61 Hours,14350320.0 Hours,09/05/2024 - 00:00,10/05/2024 - 06:03
cpu,Consumable,vsc34049,9216.96 Hours,286733.23 Hours,343917.36 Hours,14350320.0 Hours,09/05/2024 - 00:00,10/05/2024 - 06:03
cpu,Consumable,vsc34551,39.8 Hours,2245.17 Hours,334700.4 Hours,14350320.0 Hours,06/05/2024 - 00:00,07/05/2024 - 06:03
cpu,Consumable,vsc34049,9216.43 Hours,277516.27 Hours,334660.6 Hours,14350320.0 Hours,05/05/2024 - 00:00,06/05/2024 - 06:03
cpu,Consumable,vsc34551,1035.53 Hours,2205.38 Hours,325444.17 Hours,14350320.0 Hours,04/05/2024 - 00:00,05/05/2024 - 06:03
cpu,Consumable,vsc34551,353.67 Hours,1169.85 Hours,324408.64 Hours,14350320.0 Hours,03/05/2024 - 00:00,04/05/2024 - 06:03
cpu,Consumable,vsc34551,247.11 Hours,816.18 Hours,324054.98 Hours,14350320.0 Hours,02/05/2024 - 00:00,03/05/2024 - 06:03
cpu,Consumable,vsc34049,9061.08 Hours,268299.85 Hours,323807.87 Hours,14350320.0 Hours,02/05/2024 - 00:00,03/05/2024 - 06:03
cpu,Consumable,vsc33651,768.25 Hours,25517.79 Hours,314746.79 Hours,14350320.0 Hours,01/05/2024 - 00:00,02/05/2024 - 06:03
cpu,Consumable,vsc34551,140.04 Hours,569.08 Hours,313978.54 Hours,14350320.0 Hours,01/05/2024 - 00:00,02/05/2024 - 06:03
cpu,Consumable,vsc33651,768.32 Hours,24749.54 Hours,313838.5 Hours,14350320.0 Hours,29/04/2024 - 00:00,30/04/2024 - 06:03
cpu,Consumable,vsc34551,45.39 Hours,429.04 Hours,313070.18 Hours,14350320.0 Hours,28/04/2024 - 00:00,29/04/2024 - 06:03
cpu,Consumable,vsc34551,329.36 Hours,383.65 Hours,313024.79 Hours,14350320.0 Hours,27/04/2024 - 00:00,28/04/2024 - 06:03
cpu,Consumable,vsc34049,12.01 Hours,259238.76 Hours,312695.43 Hours,14350320.0 Hours,26/04/2024 - 00:00,27/04/2024 - 06:03
cpu,Consumable,vsc33651,8.02 Hours,23981.22 Hours,312683.43 Hours,14350320.0 Hours,22/04/2024 - 00:00,23/04/2024 - 06:03
cpu,Consumable,vsc33651,2304.07 Hours,23973.19 Hours,312675.4 Hours,14350320.0 Hours,21/04/2024 - 00:00,22/04/2024 - 06:03
cpu,Consumable,vsc31786,2358.36 Hours,11213.66 Hours,310371.33 Hours,14350320.0 Hours,19/04/2024 - 00:00,20/04/2024 - 06:03
cpu,Consumable,vsc34551,54.29 Hours,54.29 Hours,308012.97 Hours,14350320.0 Hours,18/04/2024 - 00:00,19/04/2024 - 06:03
cpu,Consumable,vsc31786,21.51 Hours,8855.29 Hours,307958.68 Hours,14350320.0 Hours,18/04/2024 - 00:00,19/04/2024 - 06:03
cpu,Consumable,vsc33651,1406.33 Hours,21669.12 Hours,307937.17 Hours,14350320.0 Hours,18/04/2024 - 00:00,19/04/2024 - 06:03
cpu,Consumable,vsc34049,0.0 Hours,259226.76 Hours,306530.84 Hours,14350320.0 Hours,17/04/2024 - 00:00,18/04/2024 - 06:03
cpu,Consumable,vsc33651,1536.96 Hours,20262.79 Hours,306530.84 Hours,14350320.0 Hours,17/04/2024 - 00:00,18/04/2024 - 06:03
cpu,Consumable,vsc33651,158.01 Hours,18725.83 Hours,304993.88 Hours,14350320.0 Hours,16/04/2024 - 00:00,17/04/2024 - 06:03
cpu,Consumable,vsc34049,9216.28 Hours,259226.75 Hours,304835.86 Hours,14350320.0 Hours,14/04/2024 - 00:00,15/04/2024 - 06:03
cpu,Consumable,vsc33651,0.61 Hours,18567.82 Hours,295619.58 Hours,14350320.0 Hours,12/04/2024 - 00:00,13/04/2024 - 06:03
cpu,Consumable,vsc32460,1356.96 Hours,18202.08 Hours,295618.97 Hours,14350320.0 Hours,10/04/2024 - 00:00,11/04/2024 - 06:03
cpu,Consumable,vsc34049,4521.62 Hours,250010.47 Hours,294262.01 Hours,14350320.0 Hours,10/04/2024 - 00:00,11/04/2024 - 06:03
cpu,Consumable,vsc33651,2.17 Hours,18567.21 Hours,289740.4 Hours,14350320.0 Hours,09/04/2024 - 00:00,10/04/2024 - 06:03
cpu,Consumable,vsc34049,38245.3 Hours,245488.85 Hours,289738.22 Hours,14350320.0 Hours,09/04/2024 - 00:00,10/04/2024 - 06:03
cpu,Consumable,vsc32460,2811.34 Hours,16845.12 Hours,251492.93 Hours,14350320.0 Hours,09/04/2024 - 00:00,10/04/2024 - 06:03
cpu,Consumable,vsc34049,905.94 Hours,207243.55 Hours,248681.59 Hours,14350320.0 Hours,08/04/2024 - 00:00,09/04/2024 - 06:03
cpu,Consumable,vsc32460,1270.31 Hours,14033.78 Hours,247775.65 Hours,14350320.0 Hours,08/04/2024 - 00:00,09/04/2024 - 06:03
cpu,Consumable,vsc33651,7.09 Hours,18565.04 Hours,246505.34 Hours,14350320.0 Hours,08/04/2024 - 00:00,09/04/2024 - 06:03
cpu,Consumable,vsc32460,607.28 Hours,12763.47 Hours,246498.25 Hours,14350320.0 Hours,07/04/2024 - 00:00,08/04/2024 - 06:03
cpu,Consumable,vsc34049,9216.46 Hours,206337.62 Hours,245890.97 Hours,14350320.0 Hours,07/04/2024 - 00:00,08/04/2024 - 06:03
cpu,Consumable,vsc32460,222.08 Hours,12156.19 Hours,236674.51 Hours,14350320.0 Hours,06/04/2024 - 00:00,07/04/2024 - 06:03
cpu,Consumable,vsc34049,1159.24 Hours,197121.15 Hours,236452.43 Hours,14350320.0 Hours,05/04/2024 - 00:00,06/04/2024 - 06:03
cpu,Consumable,vsc33651,2.01 Hours,18557.96 Hours,235293.2 Hours,14350320.0 Hours,05/04/2024 - 00:00,06/04/2024 - 06:03
cpu,Consumable,vsc32460,1364.89 Hours,11934.11 Hours,235291.19 Hours,14350320.0 Hours,05/04/2024 - 00:00,06/04/2024 - 06:03
cpu,Consumable,vsc34049,38465.18 Hours,195961.92 Hours,233926.29 Hours,14350320.0 Hours,04/04/2024 - 00:00,05/04/2024 - 06:03
cpu,Consumable,vsc32460,1499.35 Hours,10569.22 Hours,195461.11 Hours,14350320.0 Hours,04/04/2024 - 00:00,05/04/2024 - 06:03
cpu,Consumable,vsc33651,135.96 Hours,18555.95 Hours,193961.76 Hours,14350320.0 Hours,03/04/2024 - 00:00,04/04/2024 - 06:03
cpu,Consumable,vsc32460,1269.7 Hours,9069.87 Hours,193825.8 Hours,14350320.0 Hours,03/04/2024 - 00:00,04/04/2024 - 06:03
cpu,Consumable,vsc32460,838.67 Hours,7800.17 Hours,192556.1 Hours,14350320.0 Hours,02/04/2024 - 00:00,03/04/2024 - 06:03
cpu,Consumable,vsc32460,872.57 Hours,6961.5 Hours,191717.43 Hours,14350320.0 Hours,01/04/2024 - 00:00,02/04/2024 - 06:03
cpu,Consumable,vsc32460,18.94 Hours,6088.93 Hours,190844.86 Hours,14350320.0 Hours,31/03/2024 - 00:00,01/04/2024 - 06:03
cpu,Consumable,vsc33651,8.51 Hours,18419.98 Hours,190825.92 Hours,14350320.0 Hours,29/03/2024 - 00:00,30/03/2024 - 06:03
cpu,Consumable,vsc32460,221.33 Hours,6069.99 Hours,190817.4 Hours,14350320.0 Hours,29/03/2024 - 00:00,30/03/2024 - 06:03
cpu,Consumable,vsc32460,832.16 Hours,5848.66 Hours,190596.07 Hours,14350320.0 Hours,28/03/2024 - 00:00,29/03/2024 - 06:03
cpu,Consumable,vsc33669,5.15 Hours,5.43 Hours,189763.92 Hours,14350320.0 Hours,28/03/2024 - 00:00,29/03/2024 - 06:03
cpu,Consumable,vsc32460,864.51 Hours,5016.5 Hours,189758.77 Hours,14350320.0 Hours,27/03/2024 - 00:00,28/03/2024 - 06:03
cpu,Consumable,vsc33651,4.43 Hours,18411.47 Hours,188894.26 Hours,14350320.0 Hours,27/03/2024 - 00:00,28/03/2024 - 06:03
cpu,Consumable,vsc31786,1.4 Hours,8833.78 Hours,188889.83 Hours,14350320.0 Hours,26/03/2024 - 00:00,27/03/2024 - 06:03
cpu,Consumable,vsc32460,651.43 Hours,4151.99 Hours,188888.43 Hours,14350320.0 Hours,26/03/2024 - 00:00,27/03/2024 - 06:03
cpu,Consumable,vsc32460,392.43 Hours,3500.57 Hours,188237.0 Hours,14350320.0 Hours,25/03/2024 - 00:00,26/03/2024 - 06:03
cpu,Consumable,vsc34049,9216.0 Hours,157496.74 Hours,187844.58 Hours,14350320.0 Hours,25/03/2024 - 00:00,26/03/2024 - 06:03
cpu,Consumable,vsc33651,4608.18 Hours,18407.04 Hours,178628.58 Hours,14350320.0 Hours,25/03/2024 - 00:00,26/03/2024 - 06:03
cpu,Consumable,vsc32460,267.06 Hours,3108.14 Hours,174020.4 Hours,14350320.0 Hours,23/03/2024 - 00:00,24/03/2024 - 06:03
cpu,Consumable,vsc31786,2598.51 Hours,8832.39 Hours,173753.34 Hours,14350320.0 Hours,23/03/2024 - 00:00,24/03/2024 - 06:03
cpu,Consumable,vsc34049,8310.36 Hours,148280.74 Hours,171154.84 Hours,14350320.0 Hours,23/03/2024 - 00:00,24/03/2024 - 06:03
cpu,Consumable,vsc33651,362.17 Hours,13798.86 Hours,162844.47 Hours,14350320.0 Hours,22/03/2024 - 00:00,23/03/2024 - 06:03
cpu,Consumable,vsc32460,1238.63 Hours,2841.08 Hours,162482.3 Hours,14350320.0 Hours,22/03/2024 - 00:00,23/03/2024 - 06:03
cpu,Consumable,vsc32460,52.96 Hours,1602.45 Hours,161243.67 Hours,14350320.0 Hours,21/03/2024 - 00:00,22/03/2024 - 06:03
cpu,Consumable,vsc33651,24.02 Hours,13436.69 Hours,161190.72 Hours,14350320.0 Hours,21/03/2024 - 00:00,22/03/2024 - 06:03
cpu,Consumable,vsc34049,1524.73 Hours,139970.37 Hours,161166.7 Hours,14350320.0 Hours,20/03/2024 - 00:00,21/03/2024 - 06:03
cpu,Consumable,vsc33651,181.79 Hours,13412.67 Hours,159641.97 Hours,14350320.0 Hours,20/03/2024 - 00:00,21/03/2024 - 06:03
cpu,Consumable,vsc32460,126.65 Hours,1549.5 Hours,159460.18 Hours,14350320.0 Hours,20/03/2024 - 00:00,21/03/2024 - 06:03
cpu,Consumable,vsc32460,379.5 Hours,1422.85 Hours,159333.53 Hours,14350320.0 Hours,19/03/2024 - 00:00,20/03/2024 - 06:03
cpu,Consumable,vsc33651,55.7 Hours,13230.89 Hours,158954.03 Hours,14350320.0 Hours,19/03/2024 - 00:00,20/03/2024 - 06:03
cpu,Consumable,vsc34049,4781.16 Hours,138445.64 Hours,158898.34 Hours,14350320.0 Hours,19/03/2024 - 00:00,20/03/2024 - 06:03
cpu,Consumable,vsc34049,1895.47 Hours,133664.49 Hours,154117.18 Hours,14350320.0 Hours,18/03/2024 - 00:00,19/03/2024 - 06:03
cpu,Consumable,vsc34049,854.93 Hours,131769.02 Hours,152221.71 Hours,14350320.0 Hours,17/03/2024 - 00:00,18/03/2024 - 06:03
cpu,Consumable,vsc34049,7868.69 Hours,130914.09 Hours,151366.78 Hours,14350320.0 Hours,16/03/2024 - 00:00,17/03/2024 - 06:03
cpu,Consumable,vsc33651,9216.25 Hours,13175.19 Hours,143498.09 Hours,14350320.0 Hours,16/03/2024 - 00:00,17/03/2024 - 06:03
cpu,Consumable,vsc32460,528.03 Hours,1043.35 Hours,134281.84 Hours,14350320.0 Hours,15/03/2024 - 00:00,16/03/2024 - 06:03
cpu,Consumable,vsc34049,5204.84 Hours,123045.39 Hours,133753.81 Hours,14350320.0 Hours,15/03/2024 - 00:00,16/03/2024 - 06:03
cpu,Consumable,vsc34049,37719.66 Hours,117840.56 Hours,128548.98 Hours,14350320.0 Hours,14/03/2024 - 00:00,15/03/2024 - 06:03
cpu,Consumable,vsc31786,2387.48 Hours,6233.88 Hours,90829.31 Hours,14350320.0 Hours,14/03/2024 - 00:00,15/03/2024 - 06:03
cpu,Consumable,vsc32460,418.83 Hours,515.32 Hours,88441.83 Hours,14350320.0 Hours,13/03/2024 - 00:00,14/03/2024 - 06:03
cpu,Consumable,vsc33651,1690.18 Hours,3958.94 Hours,88023.0 Hours,14350320.0 Hours,13/03/2024 - 00:00,14/03/2024 - 06:03
cpu,Consumable,vsc31786,1139.91 Hours,3846.39 Hours,86332.82 Hours,14350320.0 Hours,13/03/2024 - 00:00,14/03/2024 - 06:03
cpu,Consumable,vsc34049,19390.03 Hours,80120.9 Hours,85192.91 Hours,14350320.0 Hours,13/03/2024 - 00:00,14/03/2024 - 06:03
cpu,Consumable,vsc32460,96.49 Hours,96.49 Hours,65802.89 Hours,14350320.0 Hours,12/03/2024 - 00:00,13/03/2024 - 06:03
cpu,Consumable,vsc33651,271.39 Hours,2268.76 Hours,65706.39 Hours,14350320.0 Hours,12/03/2024 - 00:00,13/03/2024 - 06:03
cpu,Consumable,vsc31786,458.37 Hours,2706.48 Hours,65435.0 Hours,14350320.0 Hours,12/03/2024 - 00:00,13/03/2024 - 06:03
cpu,Consumable,vsc34049,6961.42 Hours,60730.87 Hours,64976.64 Hours,14350320.0 Hours,12/03/2024 - 00:00,13/03/2024 - 06:03
cpu,Consumable,vsc34049,1320.85 Hours,53769.45 Hours,58015.22 Hours,14350320.0 Hours,11/03/2024 - 00:00,12/03/2024 - 06:03
cpu,Consumable,vsc33651,8.0 Hours,1997.37 Hours,56694.36 Hours,14350320.0 Hours,11/03/2024 - 00:00,12/03/2024 - 06:03
cpu,Consumable,vsc31786,150.97 Hours,2248.12 Hours,56686.36 Hours,14350320.0 Hours,11/03/2024 - 00:00,12/03/2024 - 06:03
cpu,Consumable,vsc34049,48069.99 Hours,52448.59 Hours,56535.39 Hours,14350320.0 Hours,10/03/2024 - 00:00,11/03/2024 - 06:03
cpu,Consumable,vsc31786,1357.16 Hours,2097.14 Hours,8465.4 Hours,14350320.0 Hours,09/03/2024 - 00:00,10/03/2024 - 06:03
cpu,Consumable,vsc31786,261.58 Hours,739.99 Hours,7108.24 Hours,14350320.0 Hours,08/03/2024 - 00:00,09/03/2024 - 06:03
cpu,Consumable,vsc34049,0.12 Hours,4378.61 Hours,6846.66 Hours,14350320.0 Hours,07/03/2024 - 00:00,08/03/2024 - 06:03
cpu,Consumable,vsc31786,455.31 Hours,478.41 Hours,6846.54 Hours,14350320.0 Hours,07/03/2024 - 00:00,08/03/2024 - 06:03
cpu,Consumable,vsc31786,2.49 Hours,23.1 Hours,6391.23 Hours,14350320.0 Hours,06/03/2024 - 00:00,07/03/2024 - 06:03
cpu,Consumable,vsc33651,96.17 Hours,1989.37 Hours,6388.75 Hours,14350320.0 Hours,06/03/2024 - 00:00,07/03/2024 - 06:03
cpu,Consumable,vsc31786,13.79 Hours,20.61 Hours,6292.58 Hours,14350320.0 Hours,05/03/2024 - 00:00,06/03/2024 - 06:03
cpu,Consumable,vsc31786,6.82 Hours,6.82 Hours,6278.79 Hours,14350320.0 Hours,04/03/2024 - 00:00,05/03/2024 - 06:03
cpu,Consumable,vsc33651,768.52 Hours,1893.2 Hours,6271.97 Hours,14350320.0 Hours,04/03/2024 - 00:00,05/03/2024 - 06:03
cpu,Consumable,vsc33669,0.28 Hours,0.28 Hours,5503.45 Hours,14350320.0 Hours,03/03/2024 - 00:00,04/03/2024 - 06:03
cpu,Consumable,vsc33651,768.36 Hours,1124.69 Hours,5503.17 Hours,14350320.0 Hours,01/03/2024 - 00:00,02/03/2024 - 06:03
cpu,Consumable,vsc34049,473.46 Hours,4378.49 Hours,4734.82 Hours,14350320.0 Hours,29/02/2024 - 00:00,01/03/2024 - 06:03
cpu,Consumable,vsc33651,256.02 Hours,356.33 Hours,4261.36 Hours,14350320.0 Hours,29/02/2024 - 00:00,01/03/2024 - 06:03
cpu,Consumable,vsc33651,86.95 Hours,100.31 Hours,4005.34 Hours,14350320.0 Hours,21/02/2024 - 00:00,22/02/2024 - 06:03
cpu,Consumable,vsc33651,13.36 Hours,13.36 Hours,3918.4 Hours,14350320.0 Hours,20/02/2024 - 00:00,21/02/2024 - 06:03
cpu,Consumable,vsc34049,619.24 Hours,3905.03 Hours,3905.03 Hours,14350320.0 Hours,20/02/2024 - 00:00,21/02/2024 - 06:03
cpu,Consumable,vsc34049,1442.13 Hours,3285.8 Hours,3285.8 Hours,14350320.0 Hours,19/02/2024 - 00:00,20/02/2024 - 06:03
cpu,Consumable,vsc34049,1157.23 Hours,1843.66 Hours,1843.66 Hours,14350320.0 Hours,16/02/2024 - 00:00,17/02/2024 - 06:03
cpu,Consumable,vsc34049,686.44 Hours,686.44 Hours,686.44 Hours,14350320.0 Hours,15/02/2024 - 00:00,16/02/2024 - 06:03
cpu,Consumable,vsc31786,0.0 Hours,0.0 Hours,0.0 Hours,14350320.0 Hours,09/02/2024 - 00:00,10/02/2024 - 06:03

credits,Consumable,vsc34551,68.29 Hours,14692.43 Hours,10540760.72 Hours,14350320.0 Hours,29/10/2025 - 00:00,30/10/2025 - 06:03
credits,Consumable,vsc37549,415.54 Hours,344682.77 Hours,10540692.43 Hours,14350320.0 Hours,29/10/2025 - 00:00,30/10/2025 - 06:03
credits,Consumable,vsc37824,223.21 Hours,35857.68 Hours,10540276.88 Hours,14350320.0 Hours,29/10/2025 - 00:00,30/10/2025 - 06:03
credits,Consumable,vsc31786,3602.88 Hours,7774026.1 Hours,10540053.67 Hours,14350320.0 Hours,29/10/2025 - 00:00,30/10/2025 - 06:03
credits,Consumable,vsc31786,6.33 Hours,7770423.22 Hours,10536450.79 Hours,14350320.0 Hours,28/10/2025 - 00:00,29/10/2025 - 06:03
credits,Consumable,vsc37549,290.97 Hours,344267.23 Hours,10536444.46 Hours,14350320.0 Hours,28/10/2025 - 00:00,29/10/2025 - 06:03
credits,Consumable,vsc37824,628.54 Hours,35634.47 Hours,10536153.49 Hours,14350320.0 Hours,28/10/2025 - 00:00,29/10/2025 - 06:03
credits,Consumable,vsc37824,197.74 Hours,35005.93 Hours,10535524.96 Hours,14350320.0 Hours,27/10/2025 - 00:00,28/10/2025 - 06:03
credits,Consumable,vsc37549,521.41 Hours,343976.26 Hours,10535327.21 Hours,14350320.0 Hours,27/10/2025 - 00:00,28/10/2025 - 06:03
credits,Consumable,vsc31786,2319.15 Hours,7770416.89 Hours,10534805.81 Hours,14350320.0 Hours,27/10/2025 - 00:00,28/10/2025 - 06:03
credits,Consumable,vsc34551,264.52 Hours,14624.13 Hours,10532486.66 Hours,14350320.0 Hours,26/10/2025 - 00:00,27/10/2025 - 06:03
credits,Consumable,vsc34551,93.2 Hours,14359.61 Hours,10532222.13 Hours,14350320.0 Hours,25/10/2025 - 00:00,26/10/2025 - 06:03
credits,Consumable,vsc37824,288.17 Hours,34808.19 Hours,10532128.93 Hours,14350320.0 Hours,25/10/2025 - 00:00,26/10/2025 - 06:03
credits,Consumable,vsc33651,120.04 Hours,954942.76 Hours,10531840.76 Hours,14350320.0 Hours,25/10/2025 - 00:00,26/10/2025 - 06:03
credits,Consumable,vsc31786,5676.12 Hours,7768097.75 Hours,10531720.72 Hours,14350320.0 Hours,25/10/2025 - 00:00,26/10/2025 - 06:03
credits,Consumable,vsc33651,8.58 Hours,954822.72 Hours,10526044.6 Hours,14350320.0 Hours,24/10/2025 - 00:00,25/10/2025 - 06:03
credits,Consumable,vsc37824,144.07 Hours,34520.02 Hours,10526036.02 Hours,14350320.0 Hours,24/10/2025 - 00:00,25/10/2025 - 06:03
credits,Consumable,vsc37549,179.22 Hours,343454.85 Hours,10525891.95 Hours,14350320.0 Hours,24/10/2025 - 00:00,25/10/2025 - 06:03
credits,Consumable,vsc31786,1.32 Hours,7762421.62 Hours,10525712.74 Hours,14350320.0 Hours,24/10/2025 - 00:00,25/10/2025 - 06:03
credits,Consumable,vsc37824,223.22 Hours,34375.96 Hours,10525711.42 Hours,14350320.0 Hours,23/10/2025 - 00:00,24/10/2025 - 06:03
credits,Consumable,vsc33651,60.5 Hours,954814.14 Hours,10525488.2 Hours,14350320.0 Hours,23/10/2025 - 00:00,24/10/2025 - 06:03
credits,Consumable,vsc37549,218.77 Hours,343275.64 Hours,10525427.7 Hours,14350320.0 Hours,23/10/2025 - 00:00,24/10/2025 - 06:03
credits,Consumable,vsc37824,144.08 Hours,34152.74 Hours,10525208.93 Hours,14350320.0 Hours,22/10/2025 - 00:00,23/10/2025 - 06:03
credits,Consumable,vsc37549,159.35 Hours,343056.86 Hours,10525064.85 Hours,14350320.0 Hours,22/10/2025 - 00:00,23/10/2025 - 06:03
credits,Consumable,vsc33651,768.12 Hours,954753.64 Hours,10524905.5 Hours,14350320.0 Hours,22/10/2025 - 00:00,23/10/2025 - 06:03
credits,Consumable,vsc37824,144.19 Hours,34008.66 Hours,10524137.38 Hours,14350320.0 Hours,21/10/2025 - 00:00,22/10/2025 - 06:03
credits,Consumable,vsc37549,172.73 Hours,342897.51 Hours,10523993.19 Hours,14350320.0 Hours,21/10/2025 - 00:00,22/10/2025 - 06:03
credits,Consumable,vsc33651,768.26 Hours,953985.53 Hours,10523820.46 Hours,14350320.0 Hours,21/10/2025 - 00:00,22/10/2025 - 06:03
credits,Consumable,vsc37824,144.15 Hours,33864.46 Hours,10523052.2 Hours,14350320.0 Hours,20/10/2025 - 00:00,21/10/2025 - 06:03
credits,Consumable,vsc37549,420.91 Hours,342724.79 Hours,10522908.06 Hours,14350320.0 Hours,20/10/2025 - 00:00,21/10/2025 - 06:03
credits,Consumable,vsc37824,144.01 Hours,33720.32 Hours,10522487.15 Hours,14350320.0 Hours,19/10/2025 - 00:00,20/10/2025 - 06:03
credits,Consumable,vsc37824,144.09 Hours,33576.3 Hours,10522343.13 Hours,14350320.0 Hours,18/10/2025 - 00:00,19/10/2025 - 06:03
credits,Consumable,vsc31786,1610.0 Hours,7762420.3 Hours,10522199.05 Hours,14350320.0 Hours,18/10/2025 - 00:00,19/10/2025 - 06:03
credits,Consumable,vsc37824,333.84 Hours,33432.22 Hours,10520589.05 Hours,14350320.0 Hours,17/10/2025 - 00:00,18/10/2025 - 06:03
credits,Consumable,vsc31786,4334.2 Hours,7760810.3 Hours,10520255.21 Hours,14350320.0 Hours,17/10/2025 - 00:00,18/10/2025 - 06:03
credits,Consumable,vsc37549,485.42 Hours,342303.88 Hours,10515921.01 Hours,14350320.0 Hours,17/10/2025 - 00:00,18/10/2025 - 06:03
credits,Consumable,vsc37824,144.04 Hours,33098.38 Hours,10515435.59 Hours,14350320.0 Hours,16/10/2025 - 00:00,17/10/2025 - 06:03
credits,Consumable,vsc31786,59616.25 Hours,7756476.1 Hours,10515291.55 Hours,14350320.0 Hours,16/10/2025 - 00:00,17/10/2025 - 06:03
credits,Consumable,vsc37549,1061.93 Hours,341818.46 Hours,10455675.3 Hours,14350320.0 Hours,16/10/2025 - 00:00,17/10/2025 - 06:03
credits,Consumable,vsc33651,181.56 Hours,953217.27 Hours,10454613.37 Hours,14350320.0 Hours,15/10/2025 - 00:00,16/10/2025 - 06:03
credits,Consumable,vsc37549,831.24 Hours,340756.53 Hours,10454431.82 Hours,14350320.0 Hours,15/10/2025 - 00:00,16/10/2025 - 06:03
credits,Consumable,vsc31786,70111.84 Hours,7696859.85 Hours,10453600.58 Hours,14350320.0 Hours,15/10/2025 - 00:00,16/10/2025 - 06:03
credits,Consumable,vsc31786,74.21 Hours,7626748.01 Hours,10383488.74 Hours,14350320.0 Hours,14/10/2025 - 00:00,15/10/2025 - 06:03
credits,Consumable,vsc37824,354.09 Hours,32954.34 Hours,10383414.53 Hours,14350320.0 Hours,14/10/2025 - 00:00,15/10/2025 - 06:03
credits,Consumable,vsc37549,490.91 Hours,339925.29 Hours,10383060.43 Hours,14350320.0 Hours,14/10/2025 - 00:00,15/10/2025 - 06:03
credits,Consumable,vsc37824,342.95 Hours,32600.24 Hours,10382569.52 Hours,14350320.0 Hours,13/10/2025 - 00:00,14/10/2025 - 06:03
credits,Consumable,vsc33669,0.24 Hours,49899.4 Hours,10382226.57 Hours,14350320.0 Hours,13/10/2025 - 00:00,14/10/2025 - 06:03
credits,Consumable,vsc31786,50106.69 Hours,7626673.8 Hours,10382226.33 Hours,14350320.0 Hours,13/10/2025 - 00:00,14/10/2025 - 06:03
credits,Consumable,vsc37549,8818.09 Hours,339434.38 Hours,10332119.63 Hours,14350320.0 Hours,13/10/2025 - 00:00,14/10/2025 - 06:03
credits,Consumable,vsc31786,863.56 Hours,7576567.11 Hours,10323301.55 Hours,14350320.0 Hours,12/10/2025 - 00:00,13/10/2025 - 06:03
credits,Consumable,vsc37824,1744.46 Hours,32257.29 Hours,10322437.99 Hours,14350320.0 Hours,11/10/2025 - 00:00,12/10/2025 - 06:03
